Sale Order Item Code,Sale Order Received,Original Sale Order Code,Item Name,Item SkuCode,Reverse Pickup No,Tracking No,Dispatched Date,Reference Code,Bulk Return Id,Reverse Pickup Created,Reverse Pickup Last Updated,Reverse Pickup Status,Reverse Pickup Action,Return Reason,Customer Image Url,Replacement Sale Order Code,Channel Name,Total Received Items,QC Comment,Reverse Pickup Created By,Putaway Code,Putaway Created By,Putaway Status,Putaway Last Updated,Courier Provider Name,Return Item Status,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Return Delivery Date,Channel Return Created Date,Return Courier Name,Return Remarks,Item Details
407-4875833-6040319-1,2024-07-09 15:29:00,407-4875833-6040319,HFT-H5P-8_14_18_22_6,OOS-HFT-H5P-8_14_18_22_6-26,b718bb92-e4d2-4365-929c-9be9ad4ed5ff,627214802970,2024-07-11 15:26:20,,,2024-07-17 20:37:38,2024-07-22 18:27:20,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-15 13:26:00,,,
59746646960-0,2024-07-05 17:41:53,59746646960,HFT-22HH-BU,HFT-22HH-BU-34,RP2024-2546649,R834306897SDQ,2024-07-07 10:02:17,,,2024-07-18 00:21:15,2024-07-31 17:43:18,COURIER_ALLOCATED,WAC,i_have_an_issue_with_size_fit,,,SNAPDEAL_BODYGLOVE_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7249873,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:43:18,DUMMY,GOOD_INVENTORY,,NO_INFORMATION,,,2024-07-18 00:21:15,,,
59746646960-1,2024-07-05 17:41:53,59746646960,HFT-22HH-OL,HFT-22HH-OL-34,RP2024-2546649,R834306897SDQ,2024-07-07 10:02:17,,,2024-07-18 00:21:15,2024-07-31 17:43:18,COURIER_ALLOCATED,WAC,i_have_an_issue_with_size_fit,,,SNAPDEAL_BODYGLOVE_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7249873,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:43:18,DUMMY,GOOD_INVENTORY,,NO_INFORMATION,,,2024-07-18 00:21:15,,,
431743885932834100-1,2024-07-10 09:32:30,OD431743885932834100,HFT-HBW02-LG,OOS-HFT-HBW02-LG-28,RP2024-2546650,FMPR0597508951,2024-07-10 15:41:51,,,2024-07-18 00:57:39,2024-07-18 00:57:38,COURIER_ALLOCATED,WAC,MISSHIPMENT,,,FLIPKART_BHIWANDI,1,,,,,,,Ekart Logistics,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-18 00:57:39,,,
406-9349031-8732354-1,2024-07-06 21:01:53,406-9349031-8732354,HFT-22HH-H3,HFT-22HH-H3-36,d0e83736-bf75-448d-a126-38b7090ce72a,627203254988,2024-07-08 11:38:40,,,2024-07-18 03:36:13,2024-07-27 14:50:24,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6973616,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:50:24,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-11 20:00:19,,,
404-4108827-6617169-1,2024-07-04 13:02:24,404-4108827-6617169,HFT-HBW01-IB,HFT-HBW01-IB-28,255dc500-cd2b-40e5-bd4f-a1dbd90930fa,627219715794,2024-07-05 11:40:43,,,2024-07-18 08:09:55,2024-07-18 08:09:55,COURIER_ALLOCATED,WAC,Too small,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-16 17:22:11,,,
403-1987178-3216349-1,2024-07-06 01:42:44,403-1987178-3216349,HFT-23HCS10-BLG_PBLG,HFT-23HCS10-BLG_PBLG-28,11978760-0d69-44c0-ae16-f55fe6acf0dc,627220351813,2024-07-06 10:57:07,,,2024-07-18 11:59:26,2024-07-27 14:55:35,COURIER_ALLOCATED,WAC,Too small,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6974964,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:55:35,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-16 20:04:06,,,
408-4647432-7244363-1,2024-07-10 13:33:58,408-4647432-7244363,out of stocks,OOS-HFT-22HH2-F4_H2-36,cdb23914-d51d-4497-accf-1ac7acd96162,627217921739,2024-07-11 15:26:20,,,2024-07-18 23:17:51,2024-07-18 23:17:51,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-16 10:01:08,,,
331651563536093100-1-1,2024-06-29 17:01:27,OD331651563536093100,HFT-22HH-JG,HFT-22HH-JG-34,RP2024-2546651,FMPR0597366159,2024-06-30 11:43:47,,,2024-07-19 00:41:48,2024-08-09 17:09:45,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7325783,arpit.tiwari@xpressbees.com,CREATED,2024-08-09 17:09:44,Ekart Logistics,BAD_INVENTORY,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-19 00:41:48,,,
331651563536093100-1-0,2024-06-29 17:01:27,OD331651563536093100,HFT-22HH-RU,HFT-22HH-RU-34,RP2024-2546651,FMPR0597366159,2024-06-30 11:43:47,,,2024-07-19 00:41:48,2024-08-09 17:09:45,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7325783,arpit.tiwari@xpressbees.com,CREATED,2024-08-09 17:09:44,Ekart Logistics,GOOD_INVENTORY,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-19 00:41:48,,,
431721130432372102-1,2024-07-07 18:11:48,OD431721130432372100,HFT-22H1T_GM2,HFT-22H1T_GM2-28,RP2024-2546652,FMPR0596115030,2024-07-08 12:49:06,,,2024-07-19 00:41:57,2024-07-20 12:00:00,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6494098,arpit.tiwari@xpressbees.com,CREATED,2024-07-20 12:00:00,Ekart Logistics,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-19 00:41:56,2024-07-19 00:41:57,,,
404-1179336-0880323-1,2024-07-09 23:58:57,404-1179336-0880323,HELLCAT Boys Printed Hooded Sweatshirt & Track Pant Sets,OOS-HFT-23HCS10-BL_PBL-24,c94e161b-0e02-4b0f-83a8-f2a699379a9a,627222597165,2024-07-11 15:26:21,,,2024-07-19 15:31:49,2024-07-19 15:31:49,COURIER_ALLOCATED,WAC,Too small,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-17 13:42:10,,,
431608246065300100-1,2024-06-24 16:41:59,OD431608246065300100,HFT-22HH-JG,HFT-22HH-JG-36,RP2024-2546653,,2024-06-25 11:55:37,,,2024-07-19 16:07:39,2024-07-19 16:07:39,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6446739,arpit.tiwari@xpressbees.com,CREATED,2024-07-19 16:07:39,,GOOD_INVENTORY,,,,,2024-07-19 16:07:39,,,
404-5943481-7237961-1-0,2024-07-07 15:23:28,404-5943481-7237961,HFT-22HH-F2,HFT-22HH-F2-30,RP2024-2546654,,2024-07-08 11:39:30,,,2024-07-20 13:02:16,2024-07-20 13:02:15,CREATED,WAC,Return To Origin,,,AMAZON_FLEX_API_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6499268,arpit.tiwari@xpressbees.com,CREATED,2024-07-20 13:02:15,,GOOD_INVENTORY,,,,,2024-07-20 13:02:16,,,
404-5943481-7237961-1-1,2024-07-07 15:23:28,404-5943481-7237961,HFT-22HH-ON,HFT-22HH-ON-30,RP2024-2546654,,2024-07-08 11:39:30,,,2024-07-20 13:02:16,2024-07-20 13:02:15,CREATED,WAC,Return To Origin,,,AMAZON_FLEX_API_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6499268,arpit.tiwari@xpressbees.com,CREATED,2024-07-20 13:02:15,,GOOD_INVENTORY,,,,,2024-07-20 13:02:16,,,
407-0522370-2529940-1,2024-07-04 23:30:10,407-0522370-2529940,HFT-22HH-H3,HFT-22HH-H3-30,RP2024-2546655,,2024-07-05 11:40:00,,,2024-07-20 13:02:16,2024-07-20 13:02:16,CREATED,WAC,Return To Origin,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6499269,arpit.tiwari@xpressbees.com,CREATED,2024-07-20 13:02:16,,GOOD_INVENTORY,,,,,2024-07-20 13:02:16,,,
9997305130,2024-07-09 11:15:05,939c8628-cc6f-4d78-a0d9-bc594356b1a0,HFT-23HW09_NA,HFT-23HW09_NA-24,RP2024-2546656,MYER1014757368,2024-07-09 12:52:45,,,2024-07-20 16:16:31,2024-07-31 17:42:15,COURIER_ALLOCATED,WAC,Size is too Small,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7249868,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:42:15,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-20 16:16:31,,,
402-8519615-9749958-1,2024-07-08 03:30:22,402-8519615-9749958,HFT-H3T-BL_DG2_GM3,HFT-H3T-BL_DG2_GM3-24,4224df35-60e0-4efc-a75f-bf8c9e99721f,627229125071,2024-07-09 10:38:25,,,2024-07-21 08:30:55,2024-07-21 08:30:55,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-19 11:18:26,,,
431668986283510101-1-0,2024-07-08 20:21:54,OD431668986283510100,HFT-22HH-OL,HFT-22HH-OL-34,RP2024-2546657,,2024-07-09 15:10:25,,,2024-07-21 19:02:03,2024-07-21 19:02:03,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6587337,arpit.tiwari@xpressbees.com,CREATED,2024-07-21 19:02:03,,GOOD_INVENTORY,,,,,2024-07-21 19:02:03,,,
431668986283510101-1-1,2024-07-08 20:21:54,OD431668986283510100,HFT-22HH-ON,HFT-22HH-ON-34,RP2024-2546657,,2024-07-09 15:10:25,,,2024-07-21 19:02:03,2024-07-21 19:02:03,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6587337,arpit.tiwari@xpressbees.com,CREATED,2024-07-21 19:02:03,,GOOD_INVENTORY,,,,,2024-07-21 19:02:03,,,
171-1272161-4451516-1,2024-07-13 20:48:38,171-1272161-4451516,out of stocks,OOS-HFT-22HH2-BU_SA-26,5f448a81-13ac-4219-b110-6196f9bb78b5,627228672941,2024-07-15 19:27:25,,,2024-07-22 07:08:01,2024-07-22 07:08:01,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-19 09:02:41,,,
331578072653095100-1-0,2024-06-21 04:51:59,OD331578072653095100,HFT-22HH-JG,HFT-22HH-JG-36,RP2024-2546658,,2024-06-21 12:54:07,,,2024-07-22 19:02:18,2024-07-22 19:02:17,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6657110,arpit.tiwari@xpressbees.com,CREATED,2024-07-22 19:02:17,,GOOD_INVENTORY,,,,,2024-07-22 19:02:18,,,
331578072653095100-1-1,2024-06-21 04:51:59,OD331578072653095100,HFT-22HH-RU,HFT-22HH-RU-36,RP2024-2546658,,2024-06-21 12:54:07,,,2024-07-22 19:02:18,2024-07-22 19:02:17,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6657110,arpit.tiwari@xpressbees.com,CREATED,2024-07-22 19:02:17,,GOOD_INVENTORY,,,,,2024-07-22 19:02:18,,,
406-1821739-3827559-1,2024-06-30 20:59:25,406-1821739-3827559,HFT-23HCS10-BE_PBE,HFT-23HCS10-BE_PBE-24,184fd1ff-216e-4e74-a083-01a6c7b1c583,5556127082,2024-07-04 10:21:31,,,2024-07-24 11:12:27,2024-07-24 17:44:03,COURIER_ALLOCATED,WAC,Different from what was ordered,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ECXIN,,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-24 17:43:58,2024-07-08 17:03:29,,,
407-6595528-4188359-1,2024-07-03 21:37:21,407-6595528-4188359,HFT-22HH-H1,HFT-22HH-H1-30,0f689c6b-cdb3-439d-83c6-00f7832c8044,627227982881,2024-07-04 10:19:52,,,2024-07-24 14:09:39,2024-07-24 14:09:38,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-18 22:19:29,,,
406-3481388-3714706-1,2024-07-21 02:29:21,406-3481388-3714706,out of stocks,OOS-HFT-22HH2-F3_H1-26,4f447dba-9ac0-4ea4-a754-431c08e6e156,627246004878,2024-07-22 15:04:41,,,2024-07-25 01:09:36,2024-07-25 01:09:36,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-23 18:58:19,,,
406-4995140-5159555-1,2024-07-03 17:51:24,406-4995140-5159555,HFT-223HW01-NA_BU,HFT-223HW01-NA_BU-26,9ce7ca13-37eb-405d-9360-030b708a2c72,627230459103,2024-07-04 10:20:08,,,2024-07-25 01:24:27,2024-07-25 01:24:27,COURIER_ALLOCATED,WAC,Different from what was ordered,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-19 17:06:26,,,
404-0558494-0705132-1,2024-07-07 03:13:00,404-0558494-0705132,HFT-223HW09-FG_NA,HFT-223HW09-FG_NA-28,74c89d65-b247-4f22-8f52-601a3854dfd5,627247414058,2024-07-09 10:38:25,,,2024-07-25 06:53:35,2024-07-25 06:53:34,COURIER_ALLOCATED,WAC,Missing parts or accessories,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-24 04:37:13,,,
9998007087,2024-07-09 22:13:36,430a883d-1c1c-4b42-8b17-558555cf819a,HELLCAT Boys White Printed Hooded Sweatshirt,OOS-HFT-223HW08-WM_NA-24,RP2024-2546659,MYSR1068813373,2024-07-13 03:28:25,,,2024-07-25 17:40:59,2024-07-25 17:40:58,COURIER_ALLOCATED,WAC,Defective product was delivered,,,MYNTRAPPMP_Bhiwandi,1,,,,,,,ML,,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-25 17:40:59,,,
408-6234612-3957938-1,2024-07-20 01:12:13,408-6234612-3957938,out of stocks,OOS-HFT-22HH2-H4_OL-24,2b24b96f-1c24-43e4-8aec-aafaebf553d4,627251763814,2024-07-20 15:46:51,,,2024-07-27 16:33:46,2024-07-27 16:33:45,COURIER_ALLOCATED,WAC,Missing parts or accessories,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-25 09:15:44,,,
402-8152091-5585141-2,2024-07-19 20:03:21,402-8152091-5585141,out of stocks,OOS-HFT-22HH2-H4_F1-32,beb8143b-1a86-410e-ab21-9e2b980d91bc,627252625753,2024-07-20 15:46:47,,,2024-07-28 18:59:48,2024-07-28 18:59:47,COURIER_ALLOCATED,WAC,Different from what was ordered,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-25 12:49:29,,,
408-1019304-8465107-1,2024-07-25 03:25:59,408-1019304-8465107,HELLCAT Boys Printed Hooded Sweatshirt & Track Pant Sets,OOS-HFT-23HCS10-BLG_PBLG-24,c0567912-0f6b-441e-af93-9e8cfae33f55,627265814069,2024-07-25 16:19:48,,,2024-07-30 07:24:48,2024-07-30 07:24:47,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-28 14:02:19,,,
404-8901143-5874704-1,2024-07-19 15:37:57,404-8901143-5874704,out of stocks,OOS-HFT-22HH2-H4_OL-36,65572311-de5f-49b1-bcef-31b7ba87de31,627251465084,2024-07-20 15:46:46,,,2024-07-31 08:58:20,2024-07-31 08:58:20,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-23 23:28:25,,,
405-0937582-3148344-1,2024-07-19 17:58:12,405-0937582-3148344,out of stocks,OOS-HFT-22HH2-F2_H2-24,375759a7-0f53-4a95-875c-80e4b11d278a,627286836248,2024-07-20 15:46:47,,,2024-08-04 06:34:24,2024-08-04 06:34:24,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-08-02 07:59:07,,,
9985002126,2024-06-28 22:17:59,8c3b18ea-ab8e-492f-8cdb-8a65fad4beb3,HFT-HBW01-TQ,HFT-HBW01-TQ-28,RP2024-2546660,MYSR1071179275,2024-06-29 12:32:39,,,2024-08-10 21:20:03,2024-08-10 21:20:03,COURIER_ALLOCATED,WAC,Different product was delivered,,,MYNTRAPPMP_Bhiwandi,1,,,,,,,ML,,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-08-10 21:20:03,,,
