Sale Order No,Shipping Package Code,Shipping Package Status,Shipping Provider,Shipping Courier,AWB No,Return Delivery Date,RTO Reason,Created,Channel Created,Return Manifest Code,Return Manifest Status,Return Manifest Created By,Return Manifest Created At,Reshipment Action,Channel,Putaway No,Putaway Status,Putaway By,Putaway Date,Dispatch Facility,Return Facility
f9d41d63-dc13-44d5-adb2-c4fd0b560c93,XBFN2024-2527183,RETURN_ACKNOWLEDGED,ATS,ATS,627229641281,2024-07-24 20:11:46,REJECT,2024-07-19 19:08:13,2024-07-19 13:29:27,RM2024-2523413,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:55:22,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT3028991,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:55:22,XB Farukhnagar,XB Farukhnagar
S252362936,XBFN2024-2527187,RETURN_EXPECTED,XPRESSBEES,,13670417128516,,,2024-07-12 18:53:04,2024-07-12 18:53:04,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331703342731509100,XBFN2024-2527190,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3854527697,2024-07-16 00:43:10,,2024-07-07 00:19:36,2024-07-07 00:19:36,RM2024-258978,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 18:05:03,,FK_BG_FRK,PT2728458,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 18:05:03,XB Farukhnagar,XB Farukhnagar
afaa6fd8-e8c9-48c5-b8db-602491c8d1d0,XBFN2024-2527192,RETURN_ACKNOWLEDGED,ATS,ATS,627201264835,2024-07-15 20:22:55,REJECT,2024-07-11 17:02:31,2024-07-10 08:31:42,RM2024-258839,CLOSED,arpit.tiwari@xpressbees.com,2024-07-21 17:15:26,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2646254,CREATED,arpit.tiwari@xpressbees.com,2024-07-21 17:15:26,XB Farukhnagar,XB Farukhnagar
875db172-0114-4d19-b39a-6dd0f5e3d7ec,XBFN2024-2527210,RETURN_ACKNOWLEDGED,ATS,ATS,627203686703,2024-07-18 17:21:17,REJECT,2024-07-12 11:27:29,2024-07-12 11:21:25,RM2024-258860,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 15:48:58,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2718297,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 15:48:58,XB Farukhnagar,XB Farukhnagar
431704180225584102,XBFN2024-2527256,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3854474536,,,2024-07-09 00:41:31,2024-07-09 00:41:31,RM2024-258958,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:37,,FK_BG_FRK,PT2724941,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:37,XB Farukhnagar,XB Farukhnagar
S252385351,XBFN2024-2527259,RETURN_EXPECTED,ECOM,,10270428516,2024-07-29 17:14:21,,2024-07-22 18:12:06,2024-07-22 18:12:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331704275253914100,XBFN2024-2527263,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3854480391,2024-07-24 00:51:30,,2024-07-14 20:38:34,2024-07-14 20:38:34,RM2024-2523304,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:10,,FK_BG_FRK,PT3026901,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:10,XB Farukhnagar,XB Farukhnagar
S252390399,XBFN2024-2527273,RETURN_EXPECTED,XPRESSBEES,,13670417145139,,,2024-07-30 17:18:04,2024-07-30 17:18:04,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431633715628226101,XBFN2024-2527278,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPP2417676923,2024-07-17 00:50:21,,2024-07-07 16:33:13,2024-07-07 16:33:13,RM2024-258808,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:48:03,,FK_BG_FRK,PT2374948,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:48:04,XB Farukhnagar,XB Farukhnagar
S252393838,XBFN2024-2527281,RETURN_EXPECTED,XPRESSBEES,,13670417147026,,,2024-07-12 18:53:10,2024-07-12 18:53:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252394803,XBFN2024-2527282,RETURN_EXPECTED,DELHIVERY,,195042067168304,2024-07-23 21:42:13,,2024-07-19 14:45:29,2024-07-19 14:45:29,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
89f56558-cea5-4338-a380-a69274cbc081,XBFN2024-2527302,RETURN_ACKNOWLEDGED,ATS,ATS,627196208739,2024-07-19 18:40:28,REJECT,2024-07-11 08:59:21,2024-07-10 11:42:03,RM2024-258881,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:04:13,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2724861,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:04:13,XB Farukhnagar,XB Farukhnagar
S252403356,XBFN2024-2527308,RETURN_EXPECTED,DELHIVERY,,195042067218914,,,2024-07-15 18:33:21,2024-07-15 18:33:21,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252407844,XBFN2024-2527325,RETURN_EXPECTED,DELHIVERY,,195042067249095,2024-07-20 18:22:17,,2024-07-16 14:54:11,2024-07-16 14:54:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
c6bc1db6-9d63-43ba-acf7-4669fe727801,XBFN2024-2527330,RETURN_ACKNOWLEDGED,EK_E2E,,MYEC1020277540,,,2024-07-13 21:25:44,2024-07-13 21:25:44,RM2024-2523316,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:24,,MY_BG_FRK,PT3026914,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:24,XB Farukhnagar,XB Farukhnagar
S252408885,XBFN2024-2527334,RETURN_EXPECTED,XPRESSBEES,,13670417156732,,,2024-07-19 18:29:23,2024-07-19 18:29:23,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252409303,XBFN2024-2527335,RETURN_EXPECTED,DELHIVERY,,195042067273875,2024-07-11 19:01:01,,2024-07-09 19:06:07,2024-07-09 19:06:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252409509,XBFN2024-2527337,RETURN_EXPECTED,DELHIVERY,,195042067275054,2024-07-24 14:12:23,,2024-07-22 18:12:20,2024-07-22 18:12:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252409603,XBFN2024-2527338,RETURN_EXPECTED,XPRESSBEES,,13670417157202,,,2024-07-10 19:11:01,2024-07-10 19:11:01,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1004729333,XBFN2024-2527343,RETURN_EXPECTED,DELHIVERY,,195042067279125,2024-07-15 14:33:05,,2024-07-12 14:49:03,2024-07-12 14:49:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252410489,XBFN2024-2527349,RETURN_EXPECTED,DELHIVERY,,195042067281903,2024-07-20 18:22:25,,2024-07-16 14:54:16,2024-07-16 14:54:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
02bba384-861c-464c-80ad-611dbd135aa2,XBFN2024-2527351,RETURN_EXPECTED,flipkartlogistics,,MYSC1089922880,,,2024-07-16 09:27:45,2024-07-16 09:27:45,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S252411009,XBFN2024-2527353,RETURN_EXPECTED,DELHIVERY,,195042067286383,2024-07-13 22:45:03,,2024-07-12 14:49:03,2024-07-12 14:49:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252411532,XBFN2024-2527357,RETURN_EXPECTED,XPRESSBEES,,13670417158450,,,2024-07-22 18:12:24,2024-07-22 18:12:24,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1004734937,XBFN2024-2527381,RETURN_EXPECTED,DELHIVERY,,195042067340902,2024-07-18 22:44:28,,2024-07-15 18:34:05,2024-07-15 18:34:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252424657,XBFN2024-2527389,RETURN_EXPECTED,DELHIVERY,,195042067379811,2024-07-20 18:22:33,,2024-07-17 18:32:03,2024-07-17 18:32:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252425206,XBFN2024-2527391,RETURN_EXPECTED,DELHIVERY,,195042067383580,2024-07-16 22:45:08,,2024-07-15 18:34:08,2024-07-15 18:34:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
3a04fe20-c9d4-4374-924d-74e2754d2b88,XBFN2024-2527420,RETURN_ACKNOWLEDGED,ATS,ATS,627184152433,2024-07-13 19:45:59,REJECT,2024-07-09 06:30:27,2024-07-06 23:31:40,RM2024-258668,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 14:23:31,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2188883,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 14:23:31,XB Farukhnagar,XB Farukhnagar
b90cbe49-8f1e-4d46-a5fa-1b113f7bf547,XBFN2024-2527429,RETURN_ACKNOWLEDGED,ATS,ATS,627198612657,2024-07-17 17:46:48,REJECT,2024-07-12 06:59:23,2024-07-10 21:36:04,RM2024-258865,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 15:55:57,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2719953,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 15:55:57,XB Farukhnagar,XB Farukhnagar
21b1dcd9-b94b-4792-9b0f-40a8cdfb61c9,XBFN2024-2527430,RETURN_ACKNOWLEDGED,flipkartlogistics,,MYSC1089922493,,,2024-07-14 12:39:36,2024-07-14 12:39:36,RM2024-258929,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:21,,MY_BG_FRK,PT2724912,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:21,XB Farukhnagar,XB Farukhnagar
abc0d076-73f3-436b-b79a-ea4b134532bf,XBFN2024-2527431,RETURN_ACKNOWLEDGED,flipkartlogistics,,MYSC1089926849,,,2024-07-14 12:39:35,2024-07-14 12:39:35,RM2024-258932,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:22,,MY_BG_FRK,PT2724915,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:22,XB Farukhnagar,XB Farukhnagar
1210d475-7666-4a19-af90-54cf235da76b,XBFN2024-2527433,RETURN_ACKNOWLEDGED,ATS,ATS,627198639081,2024-07-19 18:40:29,REJECT,2024-07-12 07:03:43,2024-07-10 21:41:34,RM2024-258855,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 15:44:08,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2718268,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 15:44:08,XB Farukhnagar,XB Farukhnagar
17202038865621877718,XBFN2024-2527450,RETURN_ACKNOWLEDGED,xpressbees_jio,,14591742017297,,,2024-07-12 12:26:01,2024-07-12 12:26:01,RM2024-258771,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:02,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT2374911,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:02,XB Farukhnagar,XB Farukhnagar
S252442196,XBFN2024-2527456,RETURN_EXPECTED,XPRESSBEES,,13670417179849,,,2024-07-10 19:11:11,2024-07-10 19:11:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252442318,XBFN2024-2527457,RETURN_EXPECTED,XPRESSBEES,,13670417179951,,,2024-07-10 19:11:12,2024-07-10 19:11:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
64f60a33-a397-496b-807a-15541024d55f,XBFN2024-2527459,RETURN_ACKNOWLEDGED,flipkartlogistics,,MYSC1089925141,,,2024-07-10 08:37:09,2024-07-10 08:37:09,RM2024-258821,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:48:17,,MY_BG_FRK,PT2374961,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:48:17,XB Farukhnagar,XB Farukhnagar
S252443756,XBFN2024-2527461,RETURN_EXPECTED,XPRESSBEES,,13670417180871,,,2024-07-11 19:01:15,2024-07-11 19:01:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331706143526637100,XBFN2024-2527476,RETURN_EXPECTED,E-Kart Logistics,,FMPC3854604582,,,2024-07-10 04:38:50,2024-07-10 04:38:50,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S252454391,XBFN2024-2527481,RETURN_EXPECTED,DELHIVERY,,195042067616772,2024-07-18 22:45:16,,2024-07-15 18:34:27,2024-07-15 18:34:27,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
6bb0bf3a-841c-493e-8af3-1ddd89696405,XBFN2024-2527483,RETURN_ACKNOWLEDGED,ATS,ATS,627190597679,2024-07-12 18:17:48,REJECT,2024-07-09 10:32:40,2024-07-08 20:33:32,RM2024-258762,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 15:40:14,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2368380,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 15:40:14,XB Farukhnagar,XB Farukhnagar
S252460281,XBFN2024-2527500,RETURN_EXPECTED,XPRESSBEES,,13670417200562,,,2024-07-09 19:08:06,2024-07-09 19:08:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252460660,XBFN2024-2527503,RETURN_EXPECTED,XPRESSBEES,,13670417201193,,,2024-07-12 18:56:03,2024-07-12 18:56:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17202318533401512196,XBFN2024-2527515,RETURN_ACKNOWLEDGED,xpressbees_jio,,14591742017091,,,2024-07-13 12:38:06,2024-07-13 12:38:06,RM2024-258778,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:13,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT2374918,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:13,XB Farukhnagar,XB Farukhnagar
S252468297,XBFN2024-2527523,RETURN_EXPECTED,XPRESSBEES,,13670417206850,,,2024-07-17 18:32:25,2024-07-17 18:32:25,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252470384,XBFN2024-2527528,RETURN_EXPECTED,XPRESSBEES,,13670417208301,,,2024-07-17 18:32:26,2024-07-17 18:32:26,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
751d5afd-9383-4c79-9b10-881c0de46891,XBFN2024-2527534,RETURN_EXPECTED,EK_E2E,,MYEC1020277737,,,2024-07-15 20:03:17,2024-07-15 20:03:17,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
115900d0-3733-4bc4-bbf9-a93926201d8f,XBFN2024-2527535,RETURN_EXPECTED,ecomexpress,,10359294753,,,2024-07-27 12:55:20,2024-07-27 12:55:20,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
a842cf03-00a2-4e8d-8a90-51d4c78e5177,XBFN2024-2527545,RETURN_ACKNOWLEDGED,EK_E2E,,MYEC1020275752,,,2024-07-16 02:44:11,2024-07-16 02:44:11,RM2024-2523381,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:51:34,,MY_BG_FRK,PT3026979,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:51:34,XB Farukhnagar,XB Farukhnagar
S252476107,XBFN2024-2527547,RETURN_EXPECTED,DELHIVERY,,195042067807522,2024-07-20 18:24:26,,2024-07-15 18:34:39,2024-07-15 18:34:39,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252480728,XBFN2024-2527567,RETURN_EXPECTED,XPRESSBEES,,13670417215447,,,2024-07-17 18:34:03,2024-07-17 18:34:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252483823,XBFN2024-2527574,RETURN_EXPECTED,DELHIVERY,,195042067856286,2024-07-13 22:47:06,,2024-07-11 14:57:17,2024-07-11 14:57:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252486730,XBFN2024-2527579,RETURN_EXPECTED,DELHIVERY,,195042067870021,2024-07-20 06:42:03,,2024-07-17 18:34:06,2024-07-17 18:34:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
95c830b9-17b9-4aca-8101-2a26ab45af28,XBFN2024-2527582,RETURN_ACKNOWLEDGED,ATS,ATS,627185840070,2024-07-15 20:22:55,REJECT,2024-07-10 00:10:09,2024-07-07 15:29:36,RM2024-258843,CLOSED,arpit.tiwari@xpressbees.com,2024-07-21 17:23:08,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2646264,CREATED,arpit.tiwari@xpressbees.com,2024-07-21 17:23:08,XB Farukhnagar,XB Farukhnagar
S252489250,XBFN2024-2527590,RETURN_EXPECTED,XPRESSBEES,,13670417221525,,,2024-07-15 18:36:11,2024-07-15 18:36:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
a83c627f-2bcd-4431-9eca-2866435000f6,XBFN2024-2527611,RETURN_ACKNOWLEDGED,delhivery,,5964734560341,,,2024-07-12 11:31:23,2024-07-12 11:31:23,RM2024-258717,CLOSED,arpit.tiwari@xpressbees.com,2024-07-15 16:46:19,,MY_BG_FRK,PT2252936,CREATED,arpit.tiwari@xpressbees.com,2024-07-15 16:46:19,XB Farukhnagar,XB Farukhnagar
331710442384898100,XBFN2024-2527619,RETURN_ACKNOWLEDGED,E-Kart Logistics,,10359640480,2024-07-21 00:35:43,,2024-07-12 04:26:11,2024-07-12 04:26:11,RM2024-258892,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:48:49,,FK_BG_FRK,PT2724875,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:48:49,XB Farukhnagar,XB Farukhnagar
28fc9b25-d88c-418b-98e7-d56f7258edd6,XBFN2024-2527632,RETURN_EXPECTED,EK_E2E,,MYEC1020277436,,,2024-07-16 01:59:19,2024-07-16 01:59:19,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
2f101aa5-76cc-4816-a96d-ff88a36b4132,XBFN2024-2527633,RETURN_ACKNOWLEDGED,ecomexpress,,10359206048,,,2024-07-14 07:45:51,2024-07-14 07:45:51,RM2024-2523365,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:51:08,,MY_BG_FRK,PT3026963,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:51:08,XB Farukhnagar,XB Farukhnagar
c85758cc-dac7-4987-b5bb-8d0118172d7e,XBFN2024-2527642,RETURN_ACKNOWLEDGED,ATS,ATS,627186690568,2024-07-15 20:22:54,REJECT,2024-07-12 11:33:07,2024-07-07 19:58:02,RM2024-258866,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 15:57:30,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2719959,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 15:57:30,XB Farukhnagar,XB Farukhnagar
S252507901,XBFN2024-2527649,RETURN_EXPECTED,XPRESSBEES,,13670417234989,,,2024-07-22 18:16:13,2024-07-22 18:16:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
57ce0abc-5ba3-47fe-af8b-3632b5ef93b3,XBFN2024-2527657,RETURN_ACKNOWLEDGED,ATS,ATS,627188519874,2024-07-15 20:22:55,REJECT,2024-07-09 09:56:03,2024-07-08 12:50:17,RM2024-258846,CLOSED,arpit.tiwari@xpressbees.com,2024-07-21 17:31:55,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2646279,CREATED,arpit.tiwari@xpressbees.com,2024-07-21 17:31:55,XB Farukhnagar,XB Farukhnagar
d2c594d1-f0f4-41cc-9c63-5e71dd84cea9,XBFN2024-2527666,RETURN_ACKNOWLEDGED,ECX,,454975374,2024-07-22 18:01:40,REJECT,2024-07-14 15:34:34,2024-07-14 12:46:21,RM2024-2523403,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:55:21,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT3028847,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:55:21,XB Farukhnagar,XB Farukhnagar
17202544489821490659,XBFN2024-2527667,RETURN_ACKNOWLEDGED,xpressbees_jio,,14591742028422,,,2024-07-10 00:38:13,2024-07-10 00:38:13,RM2024-258776,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:10,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT2374916,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:10,XB Farukhnagar,XB Farukhnagar
S252515951,XBFN2024-2527687,RETURN_EXPECTED,XPRESSBEES,,13670417240593,,,2024-07-23 18:15:17,2024-07-23 18:15:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252516795,XBFN2024-2527690,RETURN_EXPECTED,XPRESSBEES,,13670417241186,,,2024-07-10 19:14:03,2024-07-10 19:14:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
63b35921-03fb-4efc-9455-819fb5df87a3,XBFN2024-2527701,RETURN_EXPECTED,ATS,ATS,627194009413,2024-07-13 21:24:18,REJECT,2024-07-09 18:30:42,2024-07-09 18:27:13,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S252520820,XBFN2024-2527714,RETURN_EXPECTED,XPRESSBEES,,13670417244202,,,2024-07-19 18:33:17,2024-07-19 18:33:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252521639,XBFN2024-2527716,RETURN_EXPECTED,XPRESSBEES,,13670417244829,,,2024-07-19 18:33:17,2024-07-19 18:33:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
eec2f136-af3f-4330-9685-1af015b7208e,XBFN2024-2527718,RETURN_ACKNOWLEDGED,ATS,ATS,627200213704,2024-07-15 20:22:54,REJECT,2024-07-12 14:15:46,2024-07-11 12:31:36,RM2024-258856,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 15:44:45,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2718273,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 15:44:46,XB Farukhnagar,XB Farukhnagar
331705683955401100,XBFN2024-2527740,RETURN_EXPECTED,E-Kart Logistics,,FMPC3856049838,2024-07-19 00:40:58,,2024-07-10 16:41:10,2024-07-10 16:41:10,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
b2613d72-72ec-489a-9966-33fc6f28c11a,XBFN2024-2527743,RETURN_ACKNOWLEDGED,ATS,ATS,627194586570,2024-07-15 20:22:54,REJECT,2024-07-10 14:52:22,2024-07-09 20:41:39,RM2024-258840,CLOSED,arpit.tiwari@xpressbees.com,2024-07-21 17:16:14,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2646255,CREATED,arpit.tiwari@xpressbees.com,2024-07-21 17:16:14,XB Farukhnagar,XB Farukhnagar
331711615918729100,XBFN2024-2527745,RETURN_ACKNOWLEDGED,E-Kart Logistics,,5964734647900,2024-07-21 00:35:43,,2024-07-12 04:26:11,2024-07-12 04:26:11,RM2024-258918,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:15,,FK_BG_FRK,PT2724901,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:15,XB Farukhnagar,XB Farukhnagar
d8d65b71-a771-4c89-8d89-ca9c5eda9f70,XBFN2024-2527758,RETURN_ACKNOWLEDGED,ATS,ATS,627193850580,2024-07-13 19:45:59,REJECT,2024-07-09 21:09:31,2024-07-09 17:55:42,RM2024-258659,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 13:55:28,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2187751,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 13:55:28,XB Farukhnagar,XB Farukhnagar
S252533163,XBFN2024-2527760,RETURN_EXPECTED,DELHIVERY,,195042068195591,2024-07-15 14:36:05,,2024-07-12 14:52:10,2024-07-12 14:52:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
36adaebe-05f7-47b8-801e-729702673b75,XBFN2024-2527780,RETURN_ACKNOWLEDGED,ATS,ATS,627186224879,2024-07-13 21:24:18,REJECT,2024-07-08 23:52:47,2024-07-07 17:33:59,RM2024-258658,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 13:54:41,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2186524,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 13:54:41,XB Farukhnagar,XB Farukhnagar
d6cd0c79-5bf6-453c-8c24-5e3f5ea533fe,XBFN2024-2527799,RETURN_ACKNOWLEDGED,ATS,ATS,627202179732,2024-07-20 16:49:47,REJECT,2024-07-15 20:04:56,2024-07-11 20:34:49,RM2024-2523399,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:55:21,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT3028831,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:55:21,XB Farukhnagar,XB Farukhnagar
S252545938,XBFN2024-2527804,RETURN_EXPECTED,XPRESSBEES,,13670417262715,,,2024-07-19 18:33:31,2024-07-19 18:33:31,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
dc41566f-e46c-4721-af89-0c29d2e43a12,XBFN2024-2527811,RETURN_ACKNOWLEDGED,flipkartlogistics,,MYSC1090014508,,,2024-07-11 23:03:05,2024-07-11 23:03:05,RM2024-2523363,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:51:07,,MY_BG_FRK,PT3026961,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:51:07,XB Farukhnagar,XB Farukhnagar
S252547899,XBFN2024-2527813,RETURN_EXPECTED,XPRESSBEES,,13670417264122,,,2024-07-12 18:58:14,2024-07-12 18:58:14,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
2a3366fe-8c49-46b8-bc0d-37b6660d5acd,XBFN2024-2527824,RETURN_ACKNOWLEDGED,ATS,ATS,627204758539,2024-07-15 20:22:54,REJECT,2024-07-15 11:29:12,2024-07-12 15:48:55,RM2024-25246787,CLOSED,arpit.tiwari@xpressbees.com,2024-08-10 17:17:44,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
